reviewerID,asin,reviewerName,helpful/0,helpful/1,reviewText,overall,summary,unixReviewTime,reviewTime
A1NO71XYDBNXBV,0002007770,"Deborah Ann ""Deborah""",1,1,This was a wonderful book. This is a must read. The author did an amazing job flashing back and forth from present to past. You won't be able to put it down!,5,Great book,1315353600,"09 7, 2011"
A1F20PCAJUUR46,0002007770,Deborah D. MacArthur,1,1,"I finally got around to reading this book. Not my usual genre, and I avoid circus settings (clowns make my skin crawl). But I was drawn in immediately. The story was fascinating. I have to admit I did not expect to love this book...but I did. Highly recommended.",5,Surprised me,1379980800,"09 24, 2013"
A18GVTP606JGSE,0002007770,Deborah G.,1,2,"I didn't expect to like it, hadn't heard anything about, was reading it as a duty for a book club.  Boy, was I surprised! Had to stay up til midnight, (on a work day)to finish it once I'd started it.  Got totally involved with the story.  Loved the style.",5,Unable to put it down!,1193961600,"11 2, 2007"
A2R8DJAVTA5UKA,0002007770,Deborah Hughes,1,1,"Fascinating story of growth, witth very unique, unforgetable chararcters.  It exposes the dark side of human nature, compared with the unconditional love of the animals.",5,Water for Elephants,1358121600,"01 14, 2013"
A1IJSM4OCHCJEH,0002007770,"Deborah Jacob ""I am an author and a librarian...",2,2,Water for Elephants is the definitive  novel on love and compassion in the midst of unspeakable pain and despair. It is on my list of five best and most unexpected endings mainly for the secret that Jacob keeps his whole life.  There are so many incredible little secrets about life in this book just waiting to be discovered.  The plot is riveting.  It's an incredibly fast read and it is truly as magical as a circus.,5,As entertaining as the circus,1302220800,"04 8, 2011"
A38O2RJYEBV0MY,0002007770,Deborah J. George,0,0,"At some points during this book I wondered why it had made so many year-end ""best"" lists.  Once I had finished it, I knew the answer.  Water for Elephants is the first book I've read in ages that was capably resolved and concluded.  The satisfying ending made the rest of the book begin to shimmer, and I found myself thinking about the main character and his way of relating with others long after I'd closed the book.",4,All's Well that Ends Well,1169942400,"01 28, 2007"
A3B9NY3TZ6Z0CS,0002007770,Deborah Sanders,1,1,"I must admit I was a little shocked at how good this book really was. I could not put it down once I started reading it. If you love a good ""page turner"" this is it",5,A wonderful story,1330473600,"02 29, 2012"
A2D50BQ61NP3Y7,0002007770,"Debra A. Osmundson ""redhatter""",1,1,"Everyone should read this book.  It not only is a love story but opened up the world of the traveling circus, making me aware of how brutal their life could be.",5,I love it,1360454400,"02 10, 2013"
A3V47STQ1XTINP,0002007770,debra crosby,2,3,"As much as I wanted to really like this book, I felt that it failed on several levels.  I will say that the circus atmosphere was conveyed with incredible, and apparently accurate, detail and I was impressed by that. I could see and even smell everything, and the book movingly conveyed how desperate times led to desperate people clinging to even the most degrading employment with a third rate circus.  However, the characters seemed to be straight out of a romance novel, with the exception of old(even he's not sure how old he is)Jacob, who was funny, disarming, feisty and touching -- whereas the young Jacob was pretty vanilla, too obviously a ""nice guy"" with little personality.  In contrast, Old Jacob's voice was so clear and true and I really cared about him;he was funny and sad, his memories bittersweet, his longings compelling.  I also liked (but who didn't?)Rosie the elephant, who had twice the personality of anyone else in the fleabag circus, with the exception perhaps of Walter, the dwarf.  The plot depended on coincidences that I had problems believing, and I found myself caring more about the animals (which I admit isn't unusual for me!) than I did about any of the people.  However, I'd heartily recommend this book to anyone who enjoys sentimental stories, who loves happy, pat endings, who doesn't necessarily want a book to convey great ideas, but who is touched more by the romance rather than the writing.  Those of you will, as have many others, it appears, love this book.  There is certainly nothing wrong with that, it's just that those kinds of books are simply not what I prefer to read.  This book might actually make a good movie, and I'd be surprised if Hollywood hasn't snatched it up already.",3,A Gritty Romance,1230422400,"12 28, 2008"
A3OPNQAYCRDE4G,0002007770,Debra,1,1,Good story.I was interested all the way through.  I love the detail and the flash back.  Would recommend to friends,5,More than I expected,1358899200,"01 23, 2013"
A216QIO2JSFL7K,0002007770,Debra S. Miller,0,0,"I have to thank a friend who told me about this book, she had listened to it on audio and loved it.  One of the best books I have ever read, and I read about 3 books a month........read this one in 2 days and loved every page!! I sure hope someone makes a movie out of it, Oscar winner for sure!!!",5,Absolute Delight!,1298419200,"02 23, 2011"
A1T8G1JP2BO49V,0002007770,"Deb Shipnon ""English teacher""",2,3,"I will definitely recommend this book to everyone I know.  I love the male narrator and the alternation between present day and Depression-era.  I was skeptical about the  topic of the circus before, not being a huge circus fan, but it immediately captivated my interest. The cast of characters is unlike any I've seen, and I always enjoy plot twists!",5,Loved it!,1190419200,"09 22, 2007"
A378QUSAFNIND4,0002007770,"Debs Stuff ""dweebette""",0,0,This is such a great story such a wonderful wonderful story! I loved every word and every image painted in my head. This is not a predictable little book it is awesome!,5,AWESOME story,1299801600,"03 11, 2011"
A3422818TGO5E8,0002007770,Deb Vollmar,1,1,"I bought this several years ago and read it. I love the way Sara Gruen writes. I sent this to a person who is incarcerated, he said he really enjoyed it and shared it with friends. I love that Amazon has the ability to send a book to someone who is in prison, most prisons don't accept outside reading material.",5,Way better than the movie!!!,1381708800,"10 14, 2013"
A2UNTH9FQSOJV9,0002007770,december,1,1,"I absolutely loved Water for Elephants. It had a great story line, and after I read the author's note, I thought it was fantastic how she took so much inspiration from so many sources and compressed them into a handful of characters. I did think the book could have been longer. The end kinda seemed like she summed it up to quickly. She started another story line then abruptly shot it down. Overall- GREAT BOOK",4,Great Read,1351123200,"10 25, 2012"
A3HBCQMGSOH2YV,0002007770,deeandjay,0,0,"I have been disappointed recently in some of the books I have read.  So when I started reading this one, I didn't have high expectations.  However, immediately I was drawn into the characters and couldn't put it down.  One of the best books I have read in a long time.",4,"Finally, a good book",1306627200,"05 29, 2011"
A1DNLQA1XHNCQ4,0002007770,Dee Gillespie,1,1,I loved everything about this book. From beginning to end. Even though the ending wasn't realistic it was as it should of been..,5,Water For Elephants,1360454400,"02 10, 2013"
A1WMJWBJXIJWWT,0002007770,DeeinTN,0,0,Great Book - Keeps you guessing until the end. Several people and animals in this book to root for.  Love story is interwoven in the Circus World.,4,Good Book for Book Clud,1387065600,"12 15, 2013"
A1F8CVAP0LDRFW,0002007770,dee mckinney,1,1,I would read it again not sure which kept my interest most the old man in the nursing home or the young one and all his experiences,4,Really good,1361145600,"02 18, 2013"
A1OYPBE0PACN9B,0002007770,Deena Powell,1,1,Heartwarming story. What a life story to share. Makes me want to take the time to listen more to older people's stories.,4,Sweet story,1356998400,"01 1, 2013"
A3UI6T1HKZL5RG,0002007770,Delaine Weddle,1,2,"This is one of my all-time favorites!  For some reason, I put off reading this book for months.  I tried to convince myself that it didn't look interesting.  Was I ever wrong!  This will stay in my house, I will not trade or sell it, or loan it out.  It's that good!  Reading the author's notes, I discovered it was based on the the Biblical story of Jacob.  Then I had to read it all over again!  And I still loved it!",5,What a winner!,1219708800,"08 26, 2008"
A5ZBVVNA3FMJ7,0002007770,"Delaney Jordan ""triplethreat""",0,0,"If you saw the movie that goes with this book, the movie doesn't do it justice. I thought it was a really good book and enjoyed it much more than the movie.",5,Great read,1393545600,"02 28, 2014"
A1FQEVCGB6FNND,0002007770,Delaney Saxton,1,1,It was a great book! I really liked ending when he gets to fulfill his dream again. It's a must read!,5,Awesome,1373068800,"07 6, 2013"
A3KZQT3SZA07IL,0002007770,Della,33,46,"I thought this was an interesting read until the author decided to label the villian of the piece as a paranoid schizophrenic.  August was cruel, sadistic and had violent mood swings.  None of these are symptoms of schizophrenia.  He did not hear voices, have complicated delusions, or an inability to keep touch with reality.  Unlike most unmedicated schizophenics, August had no trouble  thinking rationally or logically, on the contrary, he was in charge of a large section of the circus and exhibited fine organizational skills!The writer could simply have portrayed her character, August, as a jealous, violent man but instead she chose to advance the false stigma that people with schizophrenia are horribly cruel and violent or that they have a ""split"" personality. If only Gruen had researched psychiatry as well as she had the circus.I work with people who suffer from this disease.  While, without medication the patients delusions might possibly, rarely, lead them to do something violent, it's usually in relationship to fear associated with a delusion -- thinking a person is really an alien from outerspace, for example.  Never the sort of cold-blooded violence August engaged in.  August always knew exactly who or what he was hurting.When medicated, people with schizophrenia are actually less likely to commit violent acts than the general population.It's truly a shame when a popular book spreads stigma in this manner, the negative ripple effects go on and on.",1,Paranoid Schizophrenic?  No,1209427200,"04 29, 2008"
A35EVZK4F7YHIU,0002007770,"Delores J. Gardner ""deejay""",0,0,"Water for Elephants begins a bit slowly.  I recommended it to many people and they always said ""I had trouble getting into it.""  I encouraged them to continue on and nobody was disappointed.I felt it was the best ending of any book I have EVER read.  When I got to the last few pages, I literally said out loud, ""YES!  That's EXACTLY how this story should have ended"".Don't pass this one up.  It is an excellent book.",5,Best ending of any book I've ever read,1293321600,"12 26, 2010"
A2PGUQNV1XVZL6,0002007770,"Deloris A. Mercer ""Nurse Dee""",0,3,"This was a great story line, but I really get disgusted with the writers that think they have a free license to use the Lord's name in vain. It has become a disgusting passtime and all too prevalent &#34;thing to do&#34;.  And why do they do it? It adds nothing to the story. Just a disgusted feeling and sorrorful feeling for the author. It shows how the people of the world are falling away from God. That is one thing I miss with my Kindle, I always use a black marker and mark out that word from the sentences or stop reading the book altogether.",2,"Good read, but.......",1304121600,"04 30, 2011"
A185CY2CVBKRWD,0002007770,Denali,2,2,"I thoroughly enjoyed this book. I loved how Sara switched between an elderly Jacob and the young Jacob. I was never bored and found it very interesting. To the reviewer who said ""X"", RIDICULOUS! It's a NOVEL. I found nothing offensive - in fact, some situations were authentically told from the male perspective (by a female writer!).  A good summer read for me!",4,Excellent! - Highly Recommended,1183939200,"07 9, 2007"
AK8Y11QQ70Q6L,0002007770,"Denine M. Benedetto ""Ms. B's class""",0,1,"Water for Elephants  Algonquin Books, 2007, $8.37Sara Gruen  ISBN 1565125606I started taking steps, one foot at a time. My feet of course. The circus tent was getting closer, and I could hear the music. These are the words of Jacob Jakowski in the book water for elephants. Jacob was in veterinarian school, but before the final exam his parents were brutally killed in a car crash. As if that was not devastating enough, Jacob later found out that his parents had been accepting corn and other food items, and had put up a 2nd mortgage on their house just so he could through his final year in vet school. During his final exam, his hands were shaking, and he could not concentrate. He ran out of the room, and jumped onto a train that by chance belonged to the Beninzi Brothers Most Spectacular Show on Earth! His life is changed in an instant, and his world seems to be surrounded by good and evil.The book is based in the 1930s during the great depression A time. I would recommend this book for those who love realistic fiction. I have no doubt in my mind that this book is one of the best books of the year!-- Jace McBride",4,one of the best,1203638400,"02 22, 2008"
A2WM645D80MG9,0002007770,Denise Beckwith,1,1,I thoroughly enjoyed this book.  It allowed me to escape at the end of the day.  Well written and easy to read,5,Review,1359936000,"02 4, 2013"
A1WKQ94M45D8MG,0002007770,"Denise Crawford ""DC""",1,1,"Ninety-three-year-old Jacob Jankowski, an unhappy resident of a nursing home, reminisces about his life with the traveling train circus -- Benzini Brothers Most Spectacular Show on Earth -- during the Great Depression. In and out of a small town, usually an overnight, the performers and working men put on a show that involves animals, freaks (the dwarf and the fat lady), the clowns, and all manner of circus act entertainment including a tent just for ""gentlemen"" and other delights.Jacob's parents died just as he was about to write his final exams in veterinary school at Cornell University. Because of the hard economic times, his parents mortgaged everything to pay his tuition and thus he was left grief-stricken AND penniless. He ends up joining the Benzini Brothers by an accident of good timing and, because of his vet training, he ends up hired on to care for the horses and other animals. Along the way, the circus owner purchases an elephant named Rosie; she becomes a special part of this story.Author Sara Gruen weaves a tale of hooking the rubes into coming to the show, second-rate performances that managed to wow the audiences, boozy nights, in-fighting among those with the train, backbreaking work, and other fascinating details of the traveling circus. Jacob quickly assimilates into the hard life and makes the mistake of falling in love with Marlena, one of the performers who has a sadistic husband. Not only cruel to his wife, August also beats and mistreats the animals. What will become of Jacob and the rest of the members of this group of misfits, outcasts, and showmen?Readers will savor the story and applaud the somewhat maudlin ending. I read it quickly and found it very sweet and entertaining; recommended for teens and adults. Enjoy!Caveat: there are descriptions of mistreatment and abuse of animals in this book. If that is unpalatable to you, you should skip this book.",4,Sentimental and romantic old-time circus adventure story...,1301443200,"03 30, 2011"
A2H80HUCVBJWF8,0002007770,Denise M. Bringslid,1,1,I loved this title - sat down and finished the whole book on a rainy day! It was thoughtfully written and was definitely hard to put down.,5,Great book!,1360454400,"02 10, 2013"
A2YCJCCBIB27SL,0002007770,DeniseW,0,0,Had not gotten around to reading the book when I had the opportunity to see the movie.  I doubt I'll ever bother to read this one.  Wasted money on it too as most of my downloaded books are free. Choose wisely.,2,haven't bothered to read after seeing the movie.,1392508800,"02 16, 2014"
A2ZYZGMCMMRCK,0002007770,"Denise Wyatt ""devourer of books""",2,3,"Loved the premise, loved the characters, loved the descriptions, loved the time period, and as a child, loved the circus. After reading this book, the circus never looked quite the same. A great story filled with historical detail, romance, mystery, animal cruelty--you name it, this great read covered it.",5,Water for Elephants--a long cool drink for lovers of good fiction!,1221523200,"09 16, 2008"
AXGU71N9UUC5Q,0002007770,Dennis,1,1,"This book has,been enjoyable to read. I especially like the geriatric flavor, and the history imbibed.Four more words required.",4,good read,1354665600,"12 5, 2012"
AN4H3R5DLPSAO,0002007770,"Dennis Klimko ""House Spouse""",4,5,"The arrival of the circus train and accompanying parade down Main Street USA are just a nostalgic memory for rural America today. During the Depression, the circus went a long way towards bringing a brief but welcome respite from the economic and social gloom enveloping the ""rubes"" that loved the big top. For the price of admission, they could forget the misery and pain of daily life in smalltown America. But the spectacular show of death defying acts, performing animals, clowns and freaks are just an illusion.  The glitz and glitter also hide the fact that life behind the curtain is no different than life outside the tent. Sara Gruen does a good job showing us the ecomomic realities of circus life in the thirties; staying one step ahead of its creditors, meeting payroll, profiting from the failure of competitors and the constant pressure of keeping employees and animals healthy and well fed. The romance that drives the plot may be the weakest part of the story. For me it developed too quickly,it's intensity implausable and contrived. But Ms. Gruen admirably ties all of the loose ends together for a very satisfying conclusion.",4,Life at the bottom of the big top,1151884800,"07 3, 2006"
A3B87WNLIX83AM,0002007770,Dennis Strickland,1,1,"I thought the book was very interesting. The circus topic was a draw for me. It was an easy read for me, I had to keep reading so I could see what would happen next. Very good book.",5,Great book,1361664000,"02 24, 2013"
A282WOCFMCVMZG,0002007770,dennys1,1,1,This is an outstanding novel.  One can get a greater appreciation for the 1930's after reading this book.  It is also a great love story. I would recommend to anyone.,4,Great Novel about the circus in the 1930's.,1362182400,"03 2, 2013"
A1QZ8LZFK5D076,0002007770,"Deon H. Bacon ""DEON BACON""",0,0,THE BOOK WAS INTERESTING. ABOUT LIFE IN THE CIRCUS AND HOW DIFFICULT IT WAS. THE DIFFERENCES BETWEEN THE  PERFORMERS  AND THE WORKING MEN. ROSIE WAS THE STAR  OF THE BOOK I THOUGHT.,5,water for elephants,1185667200,"07 29, 2007"
A31COLPMK70RQT,0002007770,Derek,4,5,"No spoilersI picked up Water for Elephants on whim in the bookstore while waiting for another book to be mailed to me from an Amazon marketplace seller. It had been recommended to me both by Amazon and by people I know, but I never gave it much thought because I'm not really a fan of the circus, but having just finished it (in a day and half) I am very glad I picked it up.Others have summarized the book sufficiently, so I won't go there, but I will say that from the prologue to the last page, you are invested in this book and the characters and care what happens to them. The story is told by the main character in his nineties who is in a nursing home, looking back on his life and how he got to where he is. The prologue is of the climactic event in his life in the circus, and then the rest of the book alternates every few chapters between his first hand accounts in the present in the nursing home and his first hand accounts in the past as a youth in the circus. The scenes from the present in the nursing home force you to sympathize with a man whose body is old but who is mind is young and the struggles associated with such a circumstance, while the scenes from the past in the circus are a window into the past that show you who this man used to be.This book had a captivating beginning, and satisfying ending, but my only problem, and the singular reason I didn't give it five stars was that in the middle, the story was just a tad slow. However, don't let that discourage you from reading it because, as you can see from my title, that only warranted a half-star reduction from me because this really is a great read as a whole whether you love or hate the circus and I recommend it full-heartedly to lovers of a good story.PS: For a novel with a completely different plot, but with similar execution (telling the story by alternating between present and past) and a fantastic five-star story, try Setterfield's The Thirteenth Tale.",4,A 4.5 star book with only one tiny problem...,1177891200,"04 30, 2007"
A3T92YOXQYMPWE,0002007770,descaa,0,0,"Fast read enjoyable story about how animals in the circus were treated, how people were treated in the 30's .",4,Water for elephants,1386547200,"12 9, 2013"
A2KTRWPLB5AMY6,0002007770,Des,1,1,I had this book recommended to me! And to that I say thank you! I know the movie is supposed to be good but the book is fantastic. I now need to see if the movie compares.  I didn't think I would enjoy jumping back and forth from past to present but it fit the writing perfectly. I couldn't put it down and just wanted to know everything about Jacob. I felt like I was on the train with them!,5,Please read!!,1360368000,"02 9, 2013"
AFRMLHIBLTOMM,0002007770,"Desiree Frost ""Avid Reader""",5,11,"I purchased this book because I was told by a co-worker that it was a really good, interesting book.  I was told the book was about circus people.  Well,it was really about one man who happened to work in a circus.  The book is very drawn out, pointlessly.I kept waiting for it to become interesting.  I waited until the last page.  It never happened.  The characters are not well developed.  I cannot even figure out where this author got the title from.  There is only the mention of one elephant, Rosie, in the entire book, and she was certainly never bought any water; alcohol, yes, but water, no!This entire story is a waste of the printed page.  And to think some publisher actually thought this was a book worth publishing.Save yourselves the time and money and find something else to read.",1,Probably the worst book I have ever read!!,1296345600,"01 30, 2011"
A2SZLDUMKSQDM5,0002007770,Desiree Zumbrunnen,0,0,i loved that its a romance in a male's point of view yet its written by a woman. there are extra details that only a female author could capture.,5,great book,1304640000,"05 6, 2011"
AHDT3JIVZQJFY,0002007770,Desperately seeking the next,0,0,"This book was great but very different from what I normally read.  With that being said I really enjoyed it!  Some of the parts involving the animals disturbed me, I'm a total animal lover, but I had to remind myself that that was reality back then and despite those parts, I really loved it.  Rosie was by far my favorite character and the ending was great.  I hope the movie doesn't butcher this beautiful story.",5,Great and different read,1301875200,"04 4, 2011"
AB7DPJAIX3TYK,0002007770,Destini Hall,1,1,"I love this book. It is such a wonderful yet easy read. I didn't expect the graphic ""indiscretions"" stories, but still an awesome book!",5,Wonderful,1357257600,"01 4, 2013"
A1J16G7KLK1NJW,0002007770,DevonLee,1,3,I have no idea what the hoopla is about but I find this book to be just alright at best. It is a little slow. The characters didnt have any passion or oomph. It was just very blah to me. I do like Reese Witherspoon and Rob so maybe the movie will be more entertaining.,2,It was just alright,1300320000,"03 17, 2011"
AM1O4QDG5DNU0,0002007770,Devonna,1,1,An amazingly intriguing novel. It just draws you in completely with suspenseful turns. It leaves you so curious you will never want it to end.,5,Sad to see it leaves the station,1357603200,"01 8, 2013"
ATDIKDLBACVZ5,0002007770,Dexter Zoss,1,1,I liked the movie so I read the book. As always the book is better. I enjoyed it very much.,4,Great novel,1362009600,"02 28, 2013"
A1J5FE3HB0WEU7,0002007770,deysa,1,1,Didn't know what to expect from this book when I start to read it and it turns out to be an amazing book!,4,Great Book,1360281600,"02 8, 2013"
A23Z9BAGHF36KD,0002007770,Dez,1,1,THIS BOOK IS AMAZING! It definitely keeps your interest. Greatly written and now I'm ready to see the movie! It had a great plot and it keeps you guessing what's going to happen,5,Wonderful book,1363219200,"03 14, 2013"
AJQFCEOBES7SB,0002007770,"D. Faust ""busybee""",0,0,This was ordered for my sisters book club. Not sure how the book was as I never read it since it was for a gift.,5,Book Club Book,1365897600,"04 14, 2013"
A3RPD561W8MAAD,0002007770,DF,2,2,"The reviews of Water for the Elephants suggest that this book should be one of your best reads.  Well, it is -- if you can get through the first fourth of the book.  If you do, you will be greatly rewarded.  Everyone in our bookclub thoroughly enjoyed the story and it provided us a mountain of discussion that just went on and on.  I would definitely recommend it as a bookclub choice for both men and women.",4,The opening murder scene should grab you but...,1207699200,"04 9, 2008"
A2ZNAAOD3TT42U,0002007770,D. Fisker,2,2,This is a terrific book.  I enjoyed it from first page to last then was sorry it was over.  A GREAT read.,5,Water For Elephants,1212192000,"05 31, 2008"
A83GP7NAMJDPE,0002007770,D. Fox,0,0,"I totally enjoyed the book.  It seems that everyone that reads it gets something different from it... a love story, an animal rights story, a human right story, etc.",5,Great book!!!,1393027200,"02 22, 2014"
AREZ8JR29ODW5,0002007770,"D. Griewski ""Gulley fan""",4,4,"This is a wonderfully poignant book that slides seamlessly between the 90 Plus year old Jacob, and his remembrances of his youth when he was 23 and spent time with a traveling circus as its Veterinarian.  The frailities of Jacob who is now in the Nursing Home is portrayed so realistically that it almost seems like those parts of the story are actually written by an old person.  In counterpoint, the story of the younger Jacob's traveling circus adventures seems the same way, as if the author has actually experienced this lifestyle.  With twists and turns, heart melting moments of happiness, heart-wrenching moments of anger and sadness, this book is one that, once started, is hard to put down.  You'll be glad you chose this book to read.",5,A mesmerizing story,1180742400,"06 2, 2007"
A3F10WSU8VBITI,0002007770,dhames,0,0,This is the best book I've read in years I couldn't Put it down  It heald my interest so well.,5,Great,1391731200,"02 7, 2014"
AFZA23UG1ZYXJ,0002007770,D. Hartman,2,2,"I'm a busy college student, and I couldn't put the book down... although I should have! haha A wonderful story that keeps you engaged cover to cover. I especially loved the time transitions between the young Jacob to the old Jacob. The author handled this very well!",5,This book got me into trouble!,1211068800,"05 18, 2008"
A26NQ3RLNWG7EJ,0002007770,D. Harvill,0,0,"A slow read at first but well worth staying with it.  Even though a novel, the research the author put into her writing, certainly describes the circus life. Interesting and enlightening.",4,Read it for Rosie.,1404950400,"07 10, 2014"
A1Y1PREAQQJFEK,0002007770,D,0,0,"I really liked this book.  The first chapter I was not sure, but kept my interest.  I would have given ti 5 stars but I thought it was too short.",4,Good Read,1388534400,"01 1, 2014"
A1TN8HXTBNWZDD,0002007770,D,1,1,"I bought this book because of the reviews it got but then left it on my bookshelf for a few months. I pulled it off the shelf the other night and from the first page it was non-stop action. I had a hard time putting this book down to get some sleep. What an enjoyable read! The characters are colorful and interesting. Although I've never had an interest in circus life, or even going to the circus, I find I have a new respect for the lifestyle that each rank had to endure, even the animals.",5,Enjoyable Read,1358380800,"01 17, 2013"
A1ELAL4RK13US,0002007770,D. Hundley,4,7,DON'T read this book if you're a sensitive soul with a love for animals. You'll likely find it very depressing.,2,Depressing,1199491200,"01 5, 2008"
A7MD1UJ21FLB6,0002007770,Diamonds,1,1,The story line kept my interest but at times I considered not finishing it because it disturbed me.  As it progressed I begun to dislike the main character.  Then I read the interview with the author at the end of the book and found that it was her intention to portray our &#34;hero&#34; with all the flaws.  I guess my ideal is a comic book hero.,4,It's a good read.,1359072000,"01 25, 2013"
A2H7BKXAJILN67,0002007770,Diamondsonhertoes,0,0,"This book has been following me around for a few years now. Everywhere I looked someone was telling me to read the book. I finally put it on my kindle but still let it sit there for awhile. One day I decided to read the first few pages. I thought ""ehhh maybe later"" so away it went. I really did not know much about this book. I heard it was being made in to a movie and not much else. Finally forced myself to read more of it. I was hooked! It took me a little over a day and I was finished. It was such a good book. I wish I could erase the memory of it and read it again. It may make my list of all time favorite books. Give it a chance it does start slow. The ending had a few suprises that I did not expect. Enjoy.",5,Wow still can't get this book out of my head.,1291248000,"12 2, 2010"
A2BAXP6PYJE8W8,0002007770,Diana,1,1,Loved this book! A great story and insight into the time period and life during those times. Highly recommend this book,3,Great read,1356998400,"01 1, 2013"
A30L2MEQ5YF91M,0002007770,Diana L Bailey,1,1,"An entertaining way learn a bit more about our American history. Although sad and violent at times, this book does give an entertaining sense of what it was like to be a circus worker.",4,A new view of a different world.,1314921600,"09 2, 2011"
A1WKHM04QGVDIL,0002007770,"Diana L. Wyss ""Lynnrd""",1,1,"I loved this book. Throughout, I felt like I was actually at this circus. I felt like I could smell the popcorn. I felt like I could hear the sounds of the animals, the train leaving in the night, or the audience expressing their delight. I really could not put the book down because I had to know what happened next. Very good.",5,Lyrical,1360800000,"02 14, 2013"
A3M7Q8Z6558XAI,0002007770,Diana Marcela Arias diany,0,0,it was in good conditions. also i got it really fast . i really enjoy it  :) :) :) :),5,excellent,1364083200,"03 24, 2013"
A307D74FKVS2CG,0002007770,Diana S. Spencer,0,0,"This book was a fascinating and entertaining period read set in the depression era of the 1930's. I am an accountant and at a time of year when I have minimal time for myself, I could not stop picking up this book. It was a great story with a surprise ending.",5,Water for Elephants,1398211200,"04 23, 2014"
A1INDPWTO42O2B,0002007770,Diane Allen,1,3,This was a well written and intriging story but there was so much filthy language that I really didn't enjoy it  Many people would not be bothered by this but I am.  There was also one detailed sex scene that I did not like.,3,dicndi,1247356800,"07 12, 2009"
A58LAVUT7AMK6,0002007770,"Diane A. Tyson ""anchorlady""",2,4,"This book started out so well.  The first couple chapters were absorbing and well-written. But then Gruen seemed to let her imagination run wild, and I do mean wild.  I didn't even make it halfway through before I decided that having to skip pages upon pages of trash was just not worth it!",1,warning! pornography,1363478400,"03 17, 2013"
A1VKF5PSKE2TYZ,0002007770,Diane  Binette,1,1,I really enjoyed this book. Much better than the movie. Very detailed and interesting. Sara Gruen's writting was very understandable. You can see the story as she explaines it.,5,I have already recomended this book to my friends.,1371427200,"06 17, 2013"
ARG0DTHHWU197,0002007770,Diane Davis,0,0,I had heard that the movie was awesome so this book was the first I read on my new Kindle Paperwhite.  It is great.  Don't miss it.,5,Great story!  Can't wait to see the movie.,1358121600,"01 14, 2013"
A198NO1IKXL44K,0002007770,Diane Dever Pucker,1,1,What a wonderful story....Well written!So many details make you really envision the whole story.Definitely a great read. Highly recommend it!,5,Great story!,1357430400,"01 6, 2013"
A35VQWTZI2OS9H,0002007770,"Diane D. Zener ""zener63""",1,1,"One day I was surfing Amazon looking for a good read. There are times when I'm looking for something different that I just go with a good title. Sometimes I'm pleasantly surprised, other times I'm not. This was a pleasant surprise. I'd never heard of the book or the author so I came in on a clean slate. It was a wonderful read, one of those books you hate to put down for mundane things such as work and sleep. I was instantly hooked on the main character, Jake, and the life he led. Sad in spots, dark and violent in some places, bittersweet at times, it was one of those stories that pulled me right in and made it hard to say goodbye when it was over.",5,Great!,1194220800,"11 5, 2007"
AADRR6YU6954P,0002007770,"Diane F. Thomas ""Amethyst Geode""",1,1,"I have read almost half the book and I have thus far greatly enjoyed the author's writing style and the way the story, based on facts and characterizations of people whom the main character knew personally throughout the many years he spent traveling with the circus, has unfolded.  I have already recommended this book to several people and have told them that they will not be disappointed.  While I read the book, I feel transported to the real events the author describes and can almost hear the sounds of the circus and the mixture of intriguing scents, both good and not so good, that accompany a huge menagerie of performing animals and roustabouts scurrying about with singularity of purpose....making sure all is perfect for the receiving of the public. I think that I will be sad when I finish reading the book because there will be no more pages in it to turn!!!",5,Review of Water for Elephants by Sara Gruen,1207958400,"04 12, 2008"
A1Y4IBZM2S718R,0002007770,"Diane Gonzales ""Sevannas""",1,1,"I thought the book was well written and endearing. The writer was able to capture the circus life with realism. I thought many parts of the book were very funny. I thought the way the author wrote about and presented the lives of the elderly to the reader was superb. I have elderly relatives that live in the same situation as the elderly main character in the story, and his life could not have been depicted any more realistically. A great read!",5,Charming and funny,1220313600,"09 2, 2008"
A38P3VSTYJYZNN,0002007770,Diane,0,0,The story held my interest to the end however I predicted the ending after a point.  I would have given the book a 4 star rating had not the graphic sex been in the book.,3,Interesting story but sex too graphic for my taste,1396483200,"04 3, 2014"
A2C02TP98GCX1W,0002007770,diane,1,2,Loved this book. It is a wonderful love story. It gave me an idea of what goes on in an older persons mind  .,5,Water for elephants,1380585600,"10 1, 2013"
A2OU3DG602BNW7,0002007770,Diane K. Glazier,1,1,"I thought this was an awesome book!  Able to ""feel"" the emotions of the characters.  Great book..",5,Water for Elephants,1254009600,"09 27, 2009"
A1XX1V16YLG2TF,0002007770,"Diane L. Williams ""robot girl""",2,3,"The author opens the story very well, grabbing your attention immediately. I love the way the story moves from the present, a 93 year old man in a nursing home, to his past and then back again. The story is well written in terms of circus life in the depression era and life as an elderly man in a nursing home.I could not put this book down. It gave me an affirmation for why I dislike the circus and reminded me that the elderly are to be respected. Having worked with the elderly, I know they have many interesting stories to share with us. The book is very well-written, fast moving, surprising, and mysterious. I loved it!",5,I was drawn in from page one.,1231113600,"01 5, 2009"
A2A9B93QAG9MPY,0002007770,Diane P,1,1,"I didn't want to like this book, but I stuck with it, and it drew me in. There's a great ""twist"" at the end- something you thought was one situation ends up being quite another indeed- that somehow redeems the whole thing. Delightful ending.I recommend this as a light summer reader.",4,An entertaining read,1277769600,"06 29, 2010"
